Id,Code,Name,Class,Standard Concept Caption,Domain,Vocabulary
21067387,OMOP291605,1 ML Dexamethasone 0.02 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21067385,OMOP291585,1 ML Dexamethasone 3 MG/ML Prefilled Syringe Box of 5 by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21067384,OMOP291577,1 ML Dexamethasone 3 MG/ML Prefilled Syringe by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21067383,OMOP291568,1 ML Dexamethasone 4 MG/ML Prefilled Syringe Box of 10 by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21067382,OMOP291550,1 ML Dexamethasone 0.6 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21067381,OMOP291525,1 ML Dexamethasone 1 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21061685,OMOP352554,Ciprofloxacin 3 MG/ML / Dexamethasone 1 MG/ML [Cilodex],Branded Drug Comp,Standard,Drug,RxNorm Extension
21061684,OMOP352551,Dexamethasone 8 MG Disintegrating Oral Tablet Box of 50 by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21061683,OMOP352541,Dexamethasone 0.04 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm Extension
21061682,OMOP352540,Dexamethasone 0.04 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm Extension
21061681,OMOP352539,Dexamethasone 20 MG/ML Prefilled Syringe Box of 1,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061680,OMOP352524,Dexamethasone 0.25 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm Extension
21061679,OMOP352517,Dexamethasone 0.4 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21061678,OMOP352507,Dexamethasone 4 MG Disintegrating Oral Tablet Box of 50 by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21061676,OMOP352488,Dexamethasone 0.1 MG Oral Capsule Box of 1,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061675,OMOP352473,Dexamethasone 0.7 MG Drug Implant [Ozurdex] by Allergan,Marketed Product,Standard,Drug,RxNorm Extension
21061674,OMOP352466,Dexamethasone 0.5 MG Oral Tablet Box of 500 by Organon,Marketed Product,Standard,Drug,RxNorm Extension
21061673,OMOP352460,Dexamethasone 0.5 MG Oral Tablet Box of 50 by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21061672,OMOP352458,Dexamethasone 0.5 MG Oral Tablet Box of 50 by Organon,Marketed Product,Standard,Drug,RxNorm Extension
21061671,OMOP352457,Dexamethasone 0.5 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061670,OMOP352451,Dexamethasone 0.5 MG Oral Tablet Box of 30,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061669,OMOP352446,Dexamethasone 0.5 MG Oral Tablet Box of 28 by Sigma-Tau,Marketed Product,Standard,Drug,RxNorm Extension
21061668,OMOP352444,Dexamethasone 0.5 MG Oral Tablet by Generics,Marketed Product,Standard,Drug,RxNorm Extension
21061667,OMOP352433,Dexamethasone 1.6 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm Extension
21061666,OMOP352429,Dexamethasone 3 MG/ML Prefilled Syringe Box of 10,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061665,OMOP352427,Dexamethasone 3 MG/ML Prefilled Syringe Box of 5,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061664,OMOP352426,Dexamethasone 0.8 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21061663,OMOP352409,Dexamethasone 1.2 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm Extension
21061662,OMOP352389,Dexamethasone 2 MG Oral Tablet Box of 100 by Almus,Marketed Product,Standard,Drug,RxNorm Extension
21061661,OMOP352388,Dexamethasone 2 MG Oral Tablet Box of 100 by Actavis,Marketed Product,Standard,Drug,RxNorm Extension
21061660,OMOP352380,Dexamethasone 2 MG Oral Tablet Box of 100 by Mawdsley-Brooks,Marketed Product,Standard,Drug,RxNorm Extension
21061659,OMOP352372,Dexamethasone 2 MG Oral Tablet Box of 50 by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21061658,OMOP352369,Dexamethasone 2 MG Oral Tablet Box of 50 by Phoenix Labs,Marketed Product,Standard,Drug,RxNorm Extension
21061657,OMOP352366,Dexamethasone 2 MG Oral Tablet Box of 50,Clinical Drug Box,Standard,Drug,RxNorm Extension
21061656,OMOP352365,Dexamethasone 2 MG Oral Tablet by Almus,Marketed Product,Standard,Drug,RxNorm Extension
21061655,OMOP352359,Dexamethasone 2 MG Oral Tablet by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21061654,OMOP352339,Dexamethasone 3 MG/ML Oral Suspension,Clinical Drug,Standard,Drug,RxNorm Extension
21061651,OMOP352304,Dexamethasone 1 MG/ML [Minims dexamethasone],Branded Drug Comp,Standard,Drug,RxNorm Extension
21061650,OMOP352298,Dexamethasone Oral Solution [Martapan],Branded Drug Form,Standard,Drug,RxNorm Extension
21059467,OMOP325603,150 ML Dexamethasone 0.4 MG/ML Oral Solution by Sigma-Tau,Marketed Product,Standard,Drug,RxNorm Extension
21059466,OMOP325600,150 ML Dexamethasone 2 MG/ML Oral Solution by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21059465,OMOP325595,150 ML Dexamethasone 2 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21059044,OMOP320516,75 ML Dexamethasone 0.4 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21057550,OMOP291620,1 ML Dexamethasone 0.3 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21057548,OMOP291590,1 ML Dexamethasone 3 MG/ML Prefilled Syringe Box of 10 by Wockhardt,Marketed Product,Standard,Drug,RxNorm Extension
21057547,OMOP291565,1 ML Dexamethasone 4 MG/ML Prefilled Syringe Box of 10,Quant Clinical Box,Standard,Drug,RxNorm Extension
21057546,OMOP291551,1 ML Dexamethasone 0.6 MG/ML Oral Suspension,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21057545,OMOP291536,1 ML Dexamethasone 3.2 MG/ML Oral Solution,Quant Clinical Drug,Non-Standard,Drug,RxNorm Extension
21057544,OMOP291533,1 ML Dexamethasone 3 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21051871,OMOP352543,Dexamethasone 0.04 MG/ML Oral Suspension,Clinical Drug,Standard,Drug,RxNorm Extension
21051870,OMOP352511,Dexamethasone 0.4 MG/ML Oral Solution by Sigma-Tau,Marketed Product,Standard,Drug,RxNorm Extension
21051869,OMOP352484,Dexamethasone 10 MG Oral Capsule Box of 1 by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21051868,OMOP352463,Dexamethasone 0.5 MG Oral Tablet Box of 100 by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21051867,OMOP352436,Dexamethasone 1.6 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21051866,OMOP352411,Dexamethasone 1.2 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21051865,OMOP352404,Dexamethasone 0.6 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm Extension
21051864,OMOP352403,Dexamethasone 0.6 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm Extension
21051863,OMOP352361,Dexamethasone 2 MG Oral Tablet by DE,Marketed Product,Standard,Drug,RxNorm Extension
21051862,OMOP352353,Dexamethasone 2 MG Disintegrating Oral Tablet Box of 50 by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21051861,OMOP352348,Dexamethasone 2 MG Disintegrating Oral Tablet by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21051860,OMOP352341,Dexamethasone 3.2 MG/ML Oral Solution,Clinical Drug,Non-Standard,Drug,RxNorm Extension
21051859,OMOP352340,Dexamethasone 3 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21049667,OMOP325606,150 ML Dexamethasone 0.4 MG/ML Oral Solution by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21048341,OMOP303258,2 ML Dexamethasone 3 MG/ML Prefilled Syringe by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21048340,OMOP303254,2 ML Dexamethasone 4 MG/ML Prefilled Syringe Box of 10 by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21047747,OMOP291639,1 ML Dexamethasone 0.04 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21047746,OMOP291617,1 ML Dexamethasone 0.25 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21047745,OMOP291594,1 ML Dexamethasone 0.2 MG/ML Oral Suspension,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21047744,OMOP291572,1 ML Dexamethasone 0.8 MG/ML Oral Suspension,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21047743,OMOP291554,1 ML Dexamethasone 1.2 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21047742,OMOP291548,1 ML Dexamethasone 0.6 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21047741,OMOP291529,1 ML Dexamethasone 2 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21042137,OMOP352571,Dexamethasone 0.02 MG/ACTUAT / tramazoline 0.12 MG/ACTUAT [Dexa-Rhina Duo],Branded Drug Comp,Standard,Drug,RxNorm Extension
21042134,OMOP352525,Dexamethasone 0.25 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21042133,OMOP352516,Dexamethasone 0.4 MG/ML Oral Solution by Actavis,Marketed Product,Standard,Drug,RxNorm Extension
21042132,OMOP352509,Dexamethasone 0.4 MG/ML [Dexsol],Branded Drug Comp,Standard,Drug,RxNorm Extension
21042131,OMOP352502,Dexamethasone 4 MG Disintegrating Oral Tablet by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21042130,OMOP352493,Dexamethasone 0.02 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21042129,OMOP352471,Dexamethasone 0.5 MG Oral Tablet [Decadron] Box of 30 by Merck,Marketed Product,Standard,Drug,RxNorm Extension
21042128,OMOP352438,Dexamethasone 0.5 MG Oral Tablet by Organon,Marketed Product,Standard,Drug,RxNorm Extension
21042127,OMOP352424,Dexamethasone 0.8 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21042126,OMOP352408,Dexamethasone 1.2 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm Extension
21042125,OMOP352405,Dexamethasone 0.6 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21042124,OMOP352390,Dexamethasone 2 MG Oral Tablet Box of 500,Clinical Drug Box,Standard,Drug,RxNorm Extension
21042123,OMOP352338,Dexamethasone 3 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21039871,OMOP325599,150 ML Dexamethasone 2 MG/ML Oral Solution by Rosemont,Marketed Product,Standard,Drug,RxNorm Extension
21039468,OMOP320519,75 ML Dexamethasone 0.4 MG/ML Oral Solution [Dexsol],Quant Branded Drug,Standard,Drug,RxNorm Extension
21039354,OMOP318012,50 ML Dexamethasone 2 MG/ML Oral Solution by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21038538,OMOP303261,2 ML Dexamethasone 3 MG/ML Prefilled Syringe Box of 5 by Hospira,Marketed Product,Standard,Drug,RxNorm Extension
21038537,OMOP303250,2 ML Dexamethasone 4 MG/ML Prefilled Syringe Box of 10,Quant Clinical Box,Standard,Drug,RxNorm Extension
21037921,OMOP291641,1 ML Dexamethasone 0.04 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21037920,OMOP291624,1 ML Dexamethasone 0.05 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21037919,OMOP291623,1 ML Dexamethasone 0.3 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21037917,OMOP291595,1 ML Dexamethasone 0.2 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21037916,OMOP291588,1 ML Dexamethasone 3 MG/ML Prefilled Syringe Box of 10 by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21037915,OMOP291584,1 ML Dexamethasone 3 MG/ML Prefilled Syringe Box of 5 by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21037914,OMOP291580,1 ML Dexamethasone 3 MG/ML Prefilled Syringe Box of 5,Quant Clinical Box,Standard,Drug,RxNorm Extension
21037913,OMOP291567,1 ML Dexamethasone 4 MG/ML Prefilled Syringe Box of 10 by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21037912,OMOP291534,1 ML Dexamethasone 3 MG/ML Oral Suspension,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21032190,OMOP352550,Dexamethasone 8 MG Disintegrating Oral Tablet Box of 50 by Glenmark,Marketed Product,Standard,Drug,RxNorm Extension
21032188,OMOP352535,Dexamethasone 0.05 MG/ML Oral Suspension by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21032187,OMOP352520,Dexamethasone 0.4 MG/ML Oral Solution [Dexsol],Branded Drug,Standard,Drug,RxNorm Extension
21032186,OMOP352474,Dexamethasone 0.7 MG Drug Implant [Ozurdex] Box of 1,Branded Drug Box,Standard,Drug,RxNorm Extension
21032185,OMOP352472,Dexamethasone 0.7 MG Drug Implant Box of 1,Clinical Drug Box,Standard,Drug,RxNorm Extension
21032184,OMOP352450,Dexamethasone 0.5 MG Oral Tablet Box of 28 by Generics,Marketed Product,Standard,Drug,RxNorm Extension
21032183,OMOP352434,Dexamethasone 1.6 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21032182,OMOP352422,Dexamethasone 0.8 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm Extension
21032181,OMOP352406,Dexamethasone 0.6 MG/ML Oral Suspension,Clinical Drug,Standard,Drug,RxNorm Extension
21032180,OMOP352401,Dexamethasone 0.5 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21032179,OMOP352393,Dexamethasone 2 MG Oral Tablet Box of 500 by Sigma-Tau,Marketed Product,Standard,Drug,RxNorm Extension
21032178,OMOP352368,Dexamethasone 2 MG Oral Tablet Box of 50 by Aspen,Marketed Product,Standard,Drug,RxNorm Extension
21032177,OMOP352363,Dexamethasone 2 MG Oral Tablet by A A H,Marketed Product,Standard,Drug,RxNorm Extension
21032176,OMOP352350,Dexamethasone 2 MG Disintegrating Oral Tablet Box of 50 by Glenmark,Marketed Product,Standard,Drug,RxNorm Extension
21030045,OMOP325610,150 ML Dexamethasone 0.4 MG/ML Oral Solution [Dexsol],Quant Branded Drug,Standard,Drug,RxNorm Extension
21029488,OMOP318013,50 ML Dexamethasone 4 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21028732,OMOP303255,2 ML Dexamethasone 3 MG/ML Prefilled Syringe,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21028113,OMOP291640,1 ML Dexamethasone 0.04 MG/ML Oral Suspension,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21028112,OMOP291638,1 ML Dexamethasone 0.04 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21028110,OMOP291616,1 ML Dexamethasone 0.25 MG/ML Oral Solution,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21028109,OMOP291613,1 ML Dexamethasone 0.4 MG/ML Oral Suspension,Quant Clinical Drug,Standard,Drug,RxNorm Extension
21028108,OMOP291576,1 ML Dexamethasone 3 MG/ML Prefilled Syringe by Hameln,Marketed Product,Standard,Drug,RxNorm Extension
21028107,OMOP291563,1 ML Dexamethasone 4 MG/ML Prefilled Syringe by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21028106,OMOP291558,1 ML Dexamethasone 4 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21028105,OMOP291541,1 ML Dexamethasone 0.1 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21022449,OMOP352547,Dexamethasone 8 MG Disintegrating Oral Tablet by Alliance,Marketed Product,Standard,Drug,RxNorm Extension
21022448,OMOP352485,Dexamethasone 0.1 MG,Clinical Drug Comp,Standard,Drug,RxNorm Extension
21022447,OMOP352483,Dexamethasone 10 MG Oral Capsule Box of 1,Clinical Drug Box,Standard,Drug,RxNorm Extension
21022445,OMOP352452,Dexamethasone 0.5 MG Oral Tablet Box of 30 by Aspire,Marketed Product,Standard,Drug,RxNorm Extension
21022444,OMOP352435,Dexamethasone 1.6 MG/ML Oral Suspension,Clinical Drug,Standard,Drug,RxNorm Extension
21022443,OMOP352398,Dexamethasone 0.1 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21022442,OMOP352371,Dexamethasone 2 MG Oral Tablet Box of 50 by Sigma-Tau,Marketed Product,Standard,Drug,RxNorm Extension
21022441,OMOP352329,Dexamethasone 2 MG/ML Oral Solution by Sigma-Tau,Marketed Product,Standard,Drug,RxNorm Extension
21022439,OMOP352307,Dexamethasone 1 MG/ML Oral Solution by Special Order,Marketed Product,Non-Standard,Drug,RxNorm Extension
21022438,OMOP352306,Dexamethasone 1 MG/ML [Dexafree],Branded Drug Comp,Standard,Drug,RxNorm Extension
19135275,847225,{21 (Dexamethasone 1.5 MG Oral Tablet) } Pack [DexPak TaperPak 6 Day],Branded Pack,Standard,Drug,RxNorm
19135172,846192,{21 (Dexamethasone 1.5 MG Oral Tablet) } Pack,Clinical Pack,Standard,Drug,RxNorm
19134690,844882,Dexamethasone 1 MG / Theophylline 300 MG Extended Release Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19133284,828344,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Neopolydex],Branded Drug Comp,Standard,Drug,RxNorm
19130270,797023,{51 (Dexamethasone 1.5 MG Oral Tablet) } Pack [DexPak TaperPak 13 Day],Branded Pack,Standard,Drug,RxNorm
19130269,797022,{35 (Dexamethasone 1.5 MG Oral Tablet) } Pack [DexPak TaperPak Junior 10 Day],Branded Pack,Standard,Drug,RxNorm
19130122,795716,{12 (Dexamethasone 0.75 MG Oral Tablet [Decadron]) } Pack [Decadron 5-12],Branded Pack,Standard,Drug,RxNorm
19129772,790877,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML [Neo-Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19129290,759697,{35 (Dexamethasone 1.5 MG Oral Tablet) } Pack,Clinical Pack,Standard,Drug,RxNorm
19129289,759696,{12 (Dexamethasone 0.75 MG Oral Tablet) } Pack,Clinical Pack,Standard,Drug,RxNorm
19129254,759481,{51 (Dexamethasone 1.5 MG Oral Tablet) } Pack,Clinical Pack,Standard,Drug,RxNorm
19127835,748083,Dexamethasone 0.0001 MG/MG,Clinical Drug Comp,Standard,Drug,RxNorm
19122734,604028,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Ocu-Trol],Branded Drug Comp,Standard,Drug,RxNorm
19120885,575411,Dexamethasone 0.2 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Ocu-Trol],Branded Drug Comp,Standard,Drug,RxNorm
19120837,575260,Dexamethasone 0.0005 MG/MG [Ocu-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19120583,574173,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML [AK-Neo-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19118736,569470,Dexamethasone 0.001 MG/MG / Tobramycin 0.003 MG/MG [Tobradex],Branded Drug Comp,Standard,Drug,RxNorm
19118716,569340,Dexamethasone 0.0005 MG/MG / Neomycin 0.0035 MG/MG [Neo-Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19118711,569312,Dexamethasone 0.1 MG/ACTUAT [Dexacort Phosphate in Respihaler],Branded Drug Comp,Standard,Drug,RxNorm
19118697,569270,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [Dexacine],Branded Drug Comp,Standard,Drug,RxNorm
19118696,569264,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Poly-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19118695,569260,Dexamethasone 1 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML [Dexacidin],Branded Drug Comp,Standard,Drug,RxNorm
19117921,566608,Dexamethasone 6 MG [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19117918,566605,Dexamethasone 4 MG [Hexadrol],Branded Drug Comp,Standard,Drug,RxNorm
19117916,566603,Dexamethasone 4 MG [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19117914,566601,Dexamethasone 1.5 MG [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19117911,566593,Dexamethasone 1 MG/ML [Dexamethasone Intensol],Branded Drug Comp,Standard,Drug,RxNorm
19117897,566520,Dexamethasone 4 MG/ML [Dalalone],Branded Drug Comp,Non-Standard,Drug,RxNorm
19117890,566504,Dexamethasone 16 MG/ML [Dalalone D.P.],Branded Drug Comp,Non-Standard,Drug,RxNorm
19116154,564044,Dexamethasone 0.5 MG [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19113705,541470,Dexamethasone 8 MG/ML Injectable Suspension [Primethasone],Branded Drug,Non-Standard,Drug,RxNorm
19112971,48933,Dexamethasone sodium phosphate,Precise Ingredient,Non-Standard,Drug,RxNorm
19112486,452787,Dexamethasone 0.133 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19112198,452194,Dexamethasone 0.06 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19112080,451974,Dexamethasone 0.06 MG/ML / Terfenadine 6 MG/ML Oral Suspension,Clinical Drug,Standard,Drug,RxNorm
19111975,451790,Dexamethasone 25 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19111173,447036,Dexamethasone 0.00029 MG/MG,Clinical Drug Comp,Standard,Drug,RxNorm
19110973,446662,Dexamethasone 0.002 MG/MG,Clinical Drug Comp,Standard,Drug,RxNorm
19109493,438889,Dexamethasone 0.5 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19109490,438885,Dexamethasone 8 MG,Clinical Drug Comp,Standard,Drug,RxNorm
19109489,438883,Dexamethasone 2.2 MG,Clinical Drug Comp,Standard,Drug,RxNorm
19109391,438701,Dexamethasone 0.0002 MG/MG,Clinical Drug Comp,Standard,Drug,RxNorm
19108508,436510,Dexamethasone 0.133 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19107858,433622,Cyproheptadine 3 MG / Dexamethasone 0.75 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19107654,432822,Clemastine 1 MG / Dexamethasone 0.5 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19107327,431720,Dexamethasone 1 MG / Theophylline 300 MG 12 hour Extended Release Tablet,Clinical Drug,Non-Standard,Drug,RxNorm
19106649,429196,Dexamethasone 8 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19105671,422009,Dexamethasone 0.5 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm
19105430,420697,Dexamethasone 2.2 MG Rectal Suppository,Clinical Drug,Standard,Drug,RxNorm
19105407,420634,Dexamethasone 0.25 MG / Indomethacin 75 MG Rectal Suppository,Clinical Drug,Standard,Drug,RxNorm
19104491,415363,Dexamethasone 25 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19103718,411549,Dexamethasone 0.5 MG / Indomethacin 25 MG Oral Capsule,Clinical Drug,Standard,Drug,RxNorm
19103651,411225,Dexamethasone 0.4 MG Oral Capsule,Clinical Drug,Standard,Drug,RxNorm
19101991,393267,Dexamethasone 16 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19101595,387080,Dexamethasone 8 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19100770,542937,Dexamethasone 2 MG/ML [Dexium],Branded Drug Comp,Non-Standard,Drug,RxNorm
19098178,351310,Dexamethasone 4 MG/ML Injectable Solution [Cortastat],Branded Drug,Non-Standard,Drug,RxNorm
19098177,351309,Dexamethasone 10 MG/ML Injectable Solution [Cortastat 10],Branded Drug,Non-Standard,Drug,RxNorm
19098176,351308,Dexamethasone 8 MG/ML Injectable Suspension [Cortastat LA],Branded Drug,Non-Standard,Drug,RxNorm
19097275,350217,Dexamethasone 10 MG,Clinical Drug Comp,Standard,Drug,RxNorm
19095151,343040,Dexamethasone 0.75 MG Oral Tablet [Decadron],Branded Drug,Standard,Drug,RxNorm
19095136,343033,Dexamethasone 0.75 MG Oral Tablet,Clinical Drug,Standard,Drug,RxNorm
19091242,335018,Dexamethasone 0.15 MG,Clinical Drug Comp,Standard,Drug,RxNorm
19088977,575256,Dexamethasone 4 MG/ML [Decadron],Branded Drug Comp,Non-Standard,Drug,RxNorm
19088976,575233,Dexamethasone 0.75 MG [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19088972,566581,Dexamethasone 0.1 MG/ML [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19088971,566574,Dexamethasone 0.25 MG [Decadron],Branded Drug Comp,Standard,Drug,RxNorm
19088901,332981,Dexamethasone 3 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19086197,330802,Dexamethasone 10 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19085894,330680,Dexamethasone 24 MG/ML,Clinical Drug Comp,Non-Standard,Drug,RxNorm
19085227,330437,Dexamethasone 4 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19083989,329677,Dexamethasone 0.12 MG/ML,Clinical Drug Comp,Standard,Drug,RxNorm
19082892,3265,Dexamethasone Isonicotinate,Precise Ingredient,Non-Standard,Drug,RxNorm
19082890,569462,Dexamethasone 1 MG/ML / Tobramycin 3 MG/ML [Tobradex],Branded Drug Comp,Standard,Drug,RxNorm
19080702,315061,Dexamethasone 20 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19077782,569273,Dexamethasone 0.001 MG/MG / Neomycin 0.0035 MG/MG / Polymyxin B 10 UNT/MG [Poly-Dex],Branded Drug Comp,Standard,Drug,RxNorm
19076148,309699,Dexamethasone 0.084 MG/ACTUAT Metered Dose Inhaler,Clinical Drug,Standard,Drug,RxNorm
19076147,309698,Dexamethasone 4 MG/ML Injectable Solution,Clinical Drug,Non-Standard,Drug,RxNorm
19076146,309697,Dexamethasone 4 MG/ML / Lidocaine 10 MG/ML Injectable Solution,Clinical Drug,Non-Standard,Drug,RxNorm
19076145,309696,Dexamethasone phosphate 10 MG/ML Injectable Solution,Clinical Drug,Standard,Drug,RxNorm
19076138,309688,Dexamethasone 8 MG/ML Injectable Suspension,Clinical Drug,Non-Standard,Drug,RxNorm
19076137,309687,Dexamethasone 16 MG/ML Injectable Suspension,Clinical Drug,Non-Standard,Drug,RxNorm
19076136,309686,Dexamethasone 0.1 MG/ML Oral Solution,Clinical Drug,Standard,Drug,RxNorm
