Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
43697946,OMOP726376,1 ML prednisolone 25 MG/ML Injectable Suspension,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43697947,OMOP726387,1 ML prednisolone 25 MG/ML Injectable Suspension [Predni] by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43697948,OMOP726422,1 ML prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 5,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43697949,OMOP726435,1 ML prednisolone 10 MG/ML Injectable Suspension Box of 100,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43698065,OMOP728486,1 ML prednisolone 100 MG/ML Injectable Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43698066,OMOP728491,1 ML prednisolone 100 MG/ML Injectable Solution [Solu Decortin H] Box of 3 by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43698067,OMOP728502,1 ML prednisolone 10 MG/ML Injectable Solution [Solu Decortin H] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43698068,OMOP728514,1 ML prednisolone 50 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43698956,OMOP751364,2 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] Box of 10,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43698957,OMOP751366,2 ML prednisolone 25 MG/ML Injectable Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43698958,OMOP751374,2 ML prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 2,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43698959,OMOP751378,2 ML prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 3 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43698960,OMOP751393,2 ML prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 2,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43698961,OMOP751403,2 ML prednisolone 13.1 MG/ML Injectable Solution Box of 2,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43698962,OMOP751404,2 ML prednisolone 13.1 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43698963,OMOP751415,2 ML prednisolone 13.1 MG/ML Injectable Solution [Prednisolut] Box of 4 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43700817,OMOP793377,20 ML prednisolone 8 MG/ML Oral Solution [Okrido] Box of 2 by Pharmapol,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43706727,OMOP880580,5000 ML prednisolone 4 MG/ML Oral Solution by Leyh,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708480,OMOP879901,prednisolone Oral Tablet [Prednisolon Al],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
43708482,OMOP880602,prednisolone 10 MG Oral Tablet by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708483,OMOP880701,prednisolone 10 MG Oral Tablet [Prednisolon Al] by Aliud,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708484,OMOP880733,prednisolone 10 MG Oral Tablet [Prednihexal],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43708485,OMOP880833,prednisolone 20 MG Oral Tablet by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708486,OMOP880865,prednisolone 50 MG Oral Tablet [Predni H] by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708487,OMOP880866,prednisolone 50 MG Oral Tablet [Prednisolon Stada],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43708488,OMOP880871,prednisolone 50 MG Oral Tablet [Prednisolon Al] by Aliud,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708491,OMOP880898,prednisolone 5 MG Oral Tablet by Galen,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43708824,OMOP906487,prednisolone 25 MG/ML [Prednigalen],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43708825,OMOP906497,prednisolone 25 MG/ML Injectable Suspension [Predni] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43708826,OMOP906522,prednisolone 50 MG/ML Injectable Suspension Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43708827,OMOP906536,prednisolone 10 MG/ML [Inflanefran],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43708828,OMOP906541,prednisolone 10 MG/ML Injectable Suspension Box of 20,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43709699,OMOP922209,prednisolone 25 MG/ML Injectable Solution Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43709700,OMOP922215,prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43709924,OMOP926154,prednisolone 0.005 MG/MG [Ultracortenol],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43715752,OMOP726382,1 ML prednisolone 25 MG/ML Injectable Suspension Box of 50,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43715753,OMOP726396,1 ML prednisolone 25 MG/ML Injectable Suspension [Prednigalen],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43715754,OMOP726405,1 ML prednisolone 25 MG/ML Injectable Suspension [Predni H] Box of 100,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43715755,OMOP726406,1 ML prednisolone 25 MG/ML Injectable Suspension [Predni H] Box of 100 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43715756,OMOP726413,1 ML prednisolone 50 MG/ML Injectable Suspension Box of 5,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43715757,OMOP726415,1 ML prednisolone 50 MG/ML Injectable Suspension Box of 50,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43715758,OMOP726420,1 ML prednisolone 50 MG/ML Injectable Suspension [Predni H],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43715759,OMOP726423,1 ML prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 5 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43715760,OMOP726428,1 ML prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 100,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43715761,OMOP726459,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni H] Box of 100,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43715762,OMOP726460,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni H] Box of 100 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43715859,OMOP728500,1 ML prednisolone 10 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43716697,OMOP751354,2 ML prednisolone 50 MG/ML Injectable Solution Box of 4,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43716698,OMOP751357,2 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43716699,OMOP751358,2 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] Box of 2,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43717184,OMOP766693,5 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43717824,OMOP777809,10 ML prednisolone 8 MG/ML Oral Solution Box of 2,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43717884,OMOP780324,10 ML prednisolone 100 MG/ML Injectable Solution [Prednisolut] Box of 5,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43718197,OMOP790007,15000 MG prednisolone 0.006 MG/MG Oral Paste [Dontisolon] Box of 15,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43718198,OMOP790008,15000 MG prednisolone 0.006 MG/MG Oral Paste [Dontisolon] Box of 15 by Sanofi,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43719383,OMOP810369,50 ML prednisolone 2 MG/ML Oral Solution [Alpicort] by Dr. August Wolff,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43724659,OMOP880578,5000 ML prednisolone 4 MG/ML Oral Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43726234,OMOP847957,prednisolone 8 MG/ML Oral Solution [Okrido] Box of 2,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43726412,OMOP880540,prednisolone 10 MG [Prednisolon Acis],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43726414,OMOP880874,prednisolone 50 MG Oral Tablet [Prednihexal],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43726416,OMOP880916,prednisolone 5 MG Oral Tablet [Dermosolon],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43726417,OMOP880917,prednisolone 5 MG Oral Tablet [Dermosolon] by DermaPharm,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43726772,OMOP906496,prednisolone 25 MG/ML Injectable Suspension [Predni] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43726773,OMOP906498,prednisolone 25 MG/ML Injectable Suspension [Predni] Box of 100,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43726774,OMOP906501,prednisolone 25 MG/ML Injectable Suspension [Predni H] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43726775,OMOP906506,prednisolone 5 MG/ML [Ultracortenol],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43726777,OMOP906532,prednisolone 10 MG/ML [Predni-Ursapharm],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43726778,OMOP906550,prednisolone 10 MG/ML Injectable Suspension [Prednigalen],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43727712,OMOP922185,prednisolone 100 MG/ML Injectable Solution Box of 5,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43727713,OMOP922188,prednisolone 100 MG/ML Injectable Solution [Prednisolut] Box of 3,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43727715,OMOP922228,prednisolone 10 MG/ML Injectable Solution Box of 3,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43727717,OMOP922235,prednisolone 5 MG/ML [Prednisolut],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43727718,OMOP922241,prednisolone 5 MG/ML Injectable Solution [Prednisolut],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43733861,OMOP726379,1 ML prednisolone 25 MG/ML Injectable Suspension Box of 5 by Rotexmedica,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43733862,OMOP726393,1 ML prednisolone 25 MG/ML Injectable Suspension [Predni] Box of 50 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43733863,OMOP726445,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni] Box of 20 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43734865,OMOP751377,2 ML prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 3,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43734866,OMOP751388,2 ML prednisolone 5 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43734867,OMOP751390,2 ML prednisolone 5 MG/ML Injectable Solution Box of 10,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43734868,OMOP751391,2 ML prednisolone 5 MG/ML Injectable Solution [Prednisolut],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43734869,OMOP751394,2 ML prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 2 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43734870,OMOP751398,2 ML prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 4,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43734871,OMOP751401,2 ML prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 10 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43735395,OMOP766701,5 ML prednisolone 50 MG/ML Injectable Solution [Solu Decortin H],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43736003,OMOP778959,10 ML prednisolone 25 MG/ML Injectable Suspension,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43736004,OMOP778962,10 ML prednisolone 25 MG/ML Injectable Suspension Box of 10 by Rotexmedica,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43736045,OMOP780328,10 ML prednisolone 100 MG/ML Injectable Solution [Solu Decortin H] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43736367,OMOP790006,15000 MG prednisolone 0.006 MG/MG Oral Paste [Dontisolon] by Sanofi,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43737568,OMOP811985,50 ML prednisolone 100 MG/ML Injectable Solution [Solu Decortin H] Box of 3 by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43739364,OMOP827999,100 ML prednisolone 2 MG/ML / Salicylic Acid 4 MG/ML Oral Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43741209,OMOP860916,500 ML prednisolone 4 MG/ML Oral Solution by Leyh,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43744471,OMOP880272,prednisolone 2.5 MG/ML [Prednisolon-Augensalbe Jenapharm],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43744475,OMOP880843,prednisolone 20 MG Oral Tablet [Prednisolon Al],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43744476,OMOP880853,prednisolone 50 MG [Prednisolon Stada],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43744802,OMOP906484,prednisolone 0.002 MG/MG [Blephamide],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43744803,OMOP906492,prednisolone 25 MG/ML Injectable Suspension Box of 100,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43744805,OMOP906529,prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 50,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43744806,OMOP906534,prednisolone 10 MG/ML [Prednigalen],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43745638,OMOP922216,prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 62,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43745640,OMOP922257,prednisolone 13.1 MG/ML Injectable Solution [Prednisolut] Box of 2,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43751766,OMOP726392,1 ML prednisolone 25 MG/ML Injectable Suspension [Predni] Box of 50,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43751767,OMOP726416,1 ML prednisolone 50 MG/ML Injectable Suspension Box of 100,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43751768,OMOP726430,1 ML prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 100 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43751769,OMOP726433,1 ML prednisolone 10 MG/ML Injectable Suspension Box of 10,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43751770,OMOP726448,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni] Box of 200,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43751771,OMOP726458,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni H] Box of 10 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43751869,OMOP728508,1 ML prednisolone 25 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43751870,OMOP728513,1 ML prednisolone 50 MG/ML Injectable Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43752700,OMOP751381,2 ML prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 10,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43752701,OMOP751383,2 ML prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 62,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43752702,OMOP751384,2 ML prednisolone 25 MG/ML Injectable Solution [Prednisolut] Box of 62 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43752703,OMOP751395,2 ML prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 3,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43753091,OMOP766239,5000 MG prednisolone 0.006 MG/MG Oral Paste,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43753202,OMOP766694,5 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43753203,OMOP766698,5 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] Box of 3 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43754556,OMOP793373,20 ML prednisolone 8 MG/ML Oral Solution Box of 10,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43755442,OMOP809429,50 ML prednisolone 0.05 MG/ML Oral Solution [Alpicort],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43755518,OMOP811981,50 ML prednisolone 100 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43757292,OMOP828001,100 ML prednisolone 2 MG/ML / Salicylic Acid 4 MG/ML Oral Solution [Alpicort] by Dr. August Wolff,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43762323,OMOP879945,prednisolone Oral Tablet [Dermosolon],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
43762327,OMOP880581,prednisolone 10 MG [Dermosolon],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43762329,OMOP880890,prednisolone 5 MG [Prednisolon Acis],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43762330,OMOP880895,prednisolone 5 MG [Dermosolon],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43762331,OMOP880903,prednisolone 5 MG Oral Tablet [Prednisolon Stada],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43762332,OMOP880915,prednisolone 5 MG Oral Tablet [PREDNISOLONE RATIOPHARM] by Ratiopharm,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43762333,OMOP880922,prednisolone 2 MG Oral Tablet by Galen,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43762682,OMOP906476,prednisolone 0.006 MG/MG Oral Paste Box of 15,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43762683,OMOP906480,prednisolone 0.006 MG/MG Oral Paste [Dontisolon] Box of 15,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43762685,OMOP906519,prednisolone 50 MG/ML [Predni H],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43763584,OMOP922238,prednisolone 5 MG/ML Injectable Solution Box of 3,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43769515,OMOP725547,1 ML prednisolone 2 MG/ML Oral Solution [Lygal],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43769756,OMOP725443,1 ML prednisolone 8 MG/ML Oral Solution [Okrido],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43769770,OMOP726400,1 ML prednisolone 25 MG/ML Injectable Suspension [Predni H] by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43769771,OMOP726425,1 ML prednisolone 50 MG/ML Injectable Suspension [Predni H] Box of 10 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43769772,OMOP726436,1 ML prednisolone 10 MG/ML Injectable Suspension Box of 200,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43769773,OMOP726441,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni] Box of 5 by Winthrop,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43769881,OMOP728489,1 ML prednisolone 100 MG/ML Injectable Solution [Solu Decortin H] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43770745,OMOP751362,2 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] Box of 4,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43770746,OMOP751365,2 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] Box of 10 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43770747,OMOP751411,2 ML prednisolone 13.1 MG/ML Injectable Solution [Prednisolut] Box of 2 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43772567,OMOP793374,20 ML prednisolone 8 MG/ML Oral Solution [Okrido],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43775316,OMOP830943,100 ML prednisolone 2 MG/ML Oral Solution [Alpicort],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43778093,OMOP874135,1000 ML prednisolone 4 MG/ML Oral Solution by Leyh,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43780415,OMOP879879,prednisolone Oral Tablet [Prednisolon Stada],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
43780418,OMOP880825,prednisolone 20 MG [Prednisolon Dura],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43780419,OMOP880846,prednisolone 20 MG Oral Tablet [Decortin] by Merck,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43780420,OMOP880875,prednisolone 50 MG Oral Tablet [Prednihexal] by Hexal,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43780421,OMOP880891,prednisolone 5 MG [Prednisolon Al],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43780792,OMOP906488,prednisolone 25 MG/ML [Predni H],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43780793,OMOP906491,prednisolone 25 MG/ML Injectable Suspension Box of 50,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43780794,OMOP906540,prednisolone 10 MG/ML Injectable Suspension Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43780795,OMOP906554,prednisolone 10 MG/ML Injectable Suspension [Predni H] Box of 5,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43781511,OMOP919577,prednisolone 5 MG/ML [Leioderm],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43781652,OMOP922191,prednisolone 50 MG/ML Injectable Solution Box of 4,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43781654,OMOP922240,prednisolone 5 MG/ML Injectable Solution Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43781655,OMOP922242,prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 2,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43781656,OMOP922245,prednisolone 5 MG/ML Injectable Solution [Prednisolut] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43786371,OMOP699042,Estradiol 0.05 MG/ML / prednisolone 4 MG/ML [Linoladiol],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43787655,OMOP726414,1 ML prednisolone 50 MG/ML Injectable Suspension Box of 10,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43787656,OMOP726453,1 ML prednisolone 10 MG/ML Injectable Suspension [Predni H],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43788584,OMOP751353,2 ML prednisolone 50 MG/ML Injectable Solution Box of 3,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43788585,OMOP751409,2 ML prednisolone 13.1 MG/ML Injectable Solution [Prednisolut] by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43788586,OMOP751413,2 ML prednisolone 13.1 MG/ML Injectable Solution [Prednisolut] Box of 3 by Mibe,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43788952,OMOP766243,5000 MG prednisolone 0.006 MG/MG Oral Paste [Dontisolon] by Sanofi,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43789074,OMOP766685,5 ML prednisolone 100 MG/ML Injectable Solution [Prednisolut],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43789075,OMOP766690,5 ML prednisolone 50 MG/ML Injectable Solution Box of 2,Quant Clinical Box,Standard,0,0,Drug,RxNorm Extension,1
43789076,OMOP766695,5 ML prednisolone 50 MG/ML Injectable Solution [Prednisolut] Box of 2,Quant Branded Box,Standard,0,0,Drug,RxNorm Extension,1
43789772,OMOP780326,10 ML prednisolone 100 MG/ML Injectable Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43791329,OMOP811980,50 ML prednisolone 100 MG/ML Injectable Solution,Quant Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43793160,OMOP828000,100 ML prednisolone 2 MG/ML / Salicylic Acid 4 MG/ML Oral Solution [Alpicort],Quant Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43797506,OMOP713215,prednisolone 2 MG/ML / Salicylic Acid 4 MG/ML Oral Solution,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
43798368,OMOP880657,prednisolone 10 MG Oral Tablet [Prednisolon Stada] by Stada,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43798369,OMOP880740,prednisolone 10 MG Oral Tablet [Prednihexal] by Hexal,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43798370,OMOP880832,prednisolone 20 MG [Dermosolon],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43798371,OMOP880844,prednisolone 20 MG Oral Tablet [Prednisolon Al] by Aliud,Marketed Product,Standard,0,0,Drug,RxNorm Extension,1
43798372,OMOP880851,prednisolone 50 MG [Prednisolon Dura],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43798374,OMOP880905,prednisolone 5 MG Oral Tablet [Prednisolon Acis],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43798724,OMOP906486,prednisolone 25 MG/ML [Predni],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43798725,OMOP906535,prednisolone 10 MG/ML [Predni H],Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension,1
43798726,OMOP906547,prednisolone 10 MG/ML Injectable Suspension [Predni] Box of 20,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43799561,OMOP922183,prednisolone Injectable Solution [Prednisolut],Branded Drug Form,Standard,0,0,Drug,RxNorm Extension,1
43799562,OMOP922193,prednisolone 50 MG/ML Injectable Solution [Prednisolut],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43799564,OMOP922211,prednisolone 25 MG/ML Injectable Solution [Prednisolut],Branded Drug,Standard,0,0,Drug,RxNorm Extension,1
43799565,OMOP922255,prednisolone 13.1 MG/ML Injectable Solution Box of 10,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43799566,OMOP922260,prednisolone 13.1 MG/ML Injectable Solution [Prednisolut] Box of 10,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension,1
43805212,OMOP900669,prednisolone 10 MG/ML Injectable Suspension,Clinical Drug,Standard,0,0,Drug,RxNorm Extension,1
